so_id,invoice_id,cust_id,rep_id,item_id,qty,disc_per,status,pay_id,booked_date,shipped_date,invoice_date,promise_date,needby_date
17892,510262,941,48,113,254,5,cancelled,4,2022-09-07,,,2023-06-23,2023-07-08
17893,510290,436,113,123,311,5,open,1,2023-12-24,2023-12-30,2023-12-30,2023-12-29,2023-12-28
17894,510280,380,175,163,813,2,shipped,1,2022-04-02,2022-06-05,2023-06-19,2022-12-11,2023-12-21
17895,510274,602,146,112,784,2,shipped,12,2020-08-17,2021-10-01,2022-08-07,2023-01-26,2023-11-21
17896,510262,532,129,171,725,8,open,11,2021-11-04,2023-11-14,2022-08-23,2023-01-02,2022-10-15
17897,510268,927,111,139,863,5,shipped,3,2023-02-16,2023-07-07,2023-08-30,2023-08-16,2023-04-11
17898,510267,459,46,122,516,8,open,3,2019-03-16,2020-12-11,2019-08-30,2023-04-07,2023-11-26
17899,510279,500,64,122,471,10,open,7,2022-05-31,2022-08-26,2022-09-15,2022-07-26,2023-09-30
17900,510301,982,44,186,467,10,closed,4,2019-02-02,2021-11-04,2023-09-17,2023-11-20,2022-07-23
17901,510294,513,195,144,511,3,cancelled,9,2021-06-28,,,2023-03-27,2022-11-02
17902,510291,745,9,215,759,1,shipped,12,2020-04-26,2021-07-21,2020-07-02,2022-08-15,2022-03-30
17903,510256,343,125,132,462,4,closed,1,2019-12-23,2019-12-31,2021-05-11,2022-03-27,2021-09-19
17904,510263,687,47,157,410,8,shipped,12,2019-07-08,2021-12-14,2020-03-25,2022-06-27,2019-12-12
17905,510273,474,87,137,699,7,open,12,2023-04-25,2023-08-12,2023-08-07,2023-10-10,2023-05-11
17906,510257,901,192,171,368,2,closed,7,2021-04-25,2023-04-19,2023-08-09,2021-10-23,2022-01-12
17907,510282,513,53,218,444,8,shipped,3,2021-06-27,2022-08-04,2021-12-06,2022-11-01,2021-09-08
17908,510258,558,119,160,394,1,open,10,2021-08-27,2022-06-27,2021-12-06,2023-03-20,2023-01-11
17909,510276,845,68,219,859,6,open,8,2021-04-10,2022-11-02,2023-06-25,2022-10-18,2022-01-21
17910,510271,972,127,196,456,9,closed,6,2021-04-10,2021-08-26,2022-08-21,2021-05-09,2021-07-16
17911,510303,869,104,116,751,4,open,4,2019-12-15,2021-10-05,2023-04-19,2023-03-12,2021-10-14
17912,510281,764,85,123,445,9,cancelled,1,2020-05-24,,,2020-12-17,2021-07-15
17913,510291,550,112,186,880,1,closed,8,2019-09-01,2021-04-24,2023-04-04,2023-12-24,2020-12-24
17914,510262,830,136,120,461,7,closed,4,2020-07-27,2023-03-25,2022-07-15,2023-10-07,2020-09-14
17915,510279,912,11,136,860,2,shipped,1,2023-02-24,2023-08-09,2023-12-05,2023-03-25,2023-05-31
17916,510271,750,121,205,738,8,closed,2,2021-04-20,2022-10-19,2023-08-11,2022-09-16,2022-06-28
17917,510257,979,121,203,571,7,cancelled,3,2022-12-13,,,2023-05-03,2023-04-03
17918,510288,692,166,196,457,1,closed,2,2019-09-15,2023-08-29,2019-10-24,2021-02-20,2021-03-28
17919,510272,977,192,178,607,2,shipped,6,2020-04-24,2023-11-01,2020-06-20,2022-11-09,2021-08-29
17920,510302,982,88,150,850,8,closed,7,2021-02-11,2022-07-10,2023-06-11,2022-03-10,2022-02-18
17921,510268,310,106,198,755,9,cancelled,4,2020-02-14,,,2021-08-29,2021-07-24
17922,510263,500,18,125,282,4,open,3,2021-07-22,2023-04-29,2022-01-08,2022-02-25,2023-04-15
17923,510271,295,8,153,545,1,shipped,6,2020-10-06,2022-07-14,2022-08-14,2023-05-11,2021-11-24
17924,510300,886,117,118,499,1,closed,4,2023-10-08,2023-11-20,2023-11-26,2023-11-22,2023-10-09
17925,510305,584,174,127,691,2,cancelled,1,2022-11-25,,,2022-12-31,2023-03-31
17926,510273,520,98,119,480,7,closed,9,2022-06-20,2022-09-28,2023-09-27,2022-12-30,2023-12-11
17927,510275,534,142,167,533,1,open,8,2019-12-01,2020-10-03,2021-04-15,2021-10-22,2022-05-02
17928,510297,715,159,145,477,10,closed,9,2020-02-22,2021-11-28,2023-09-23,2023-10-20,2020-04-14
17929,510256,663,123,107,690,2,cancelled,5,2022-12-03,,,2023-05-20,2023-03-22
17930,510293,203,4,142,227,9,cancelled,7,2019-05-30,,,2020-10-27,2020-04-13
17931,510271,377,17,157,655,4,shipped,10,2022-09-22,2022-12-22,2022-09-30,2023-04-06,2023-07-11
17932,510296,836,184,159,667,2,cancelled,11,2020-08-18,,,2021-08-01,2021-12-28
17933,510258,914,42,132,854,9,cancelled,3,2019-11-10,,,2023-08-31,2021-10-04
17934,510299,896,185,168,360,5,closed,5,2023-03-07,2023-03-28,2023-03-14,2023-11-22,2023-07-17
17935,510276,673,105,181,855,6,open,2,2022-04-07,2022-04-17,2023-10-17,2023-01-30,2023-04-06
17936,510285,591,115,178,660,8,open,6,2023-08-07,2023-09-21,2023-08-18,2023-11-05,2023-11-05
17937,510302,817,158,155,620,9,closed,4,2023-04-19,2023-09-18,2023-11-05,2023-05-02,2023-07-10
17938,510299,729,13,115,250,6,open,3,2019-07-05,2022-08-25,2021-08-25,2023-01-18,2021-10-28
17939,510282,298,43,166,475,1,cancelled,6,2020-09-28,,,2021-08-26,2023-02-15
17940,510299,432,187,162,683,5,cancelled,9,2021-05-10,,,2022-05-26,2021-09-15
17941,510290,960,48,210,713,5,shipped,8,2023-12-27,2023-12-27,2023-12-28,2023-12-27,2023-12-28
17942,510259,990,124,148,276,3,shipped,10,2020-05-25,2022-08-11,2023-12-25,2022-12-16,2023-02-12
17943,510277,523,47,101,277,3,shipped,11,2023-02-03,2023-10-03,2023-05-28,2023-11-18,2023-03-20
17944,510305,810,46,210,818,5,cancelled,3,2021-09-07,,,2022-06-07,2022-10-19
17945,510274,806,183,153,771,2,cancelled,3,2023-05-18,,,2023-10-13,2023-05-26
17946,510302,618,19,166,680,5,closed,12,2021-10-12,2023-03-27,2023-11-16,2023-01-22,2022-09-09
17947,510278,346,114,104,308,4,open,5,2023-12-10,2023-12-29,2023-12-25,2023-12-27,2023-12-28
17948,510299,238,18,103,309,2,cancelled,5,2022-09-10,,,2023-05-03,2023-07-17
17949,510302,523,49,174,854,6,open,9,2019-06-09,2020-05-05,2020-02-05,2019-09-14,2021-03-24
17950,510265,987,132,197,421,7,open,7,2023-03-08,2023-12-11,2023-03-09,2023-11-09,2023-03-29
17951,510302,711,77,118,553,10,shipped,12,2022-07-26,2023-09-07,2022-08-21,2022-11-12,2022-09-06
17952,510266,520,106,211,599,8,closed,7,2023-07-04,2023-10-14,2023-12-21,2023-12-02,2023-10-21
17953,510296,409,182,160,682,7,closed,8,2021-12-24,2022-07-13,2023-03-20,2022-09-27,2023-04-22
17954,510299,610,105,172,634,1,closed,9,2020-08-19,2021-07-11,2023-09-20,2021-07-06,2021-01-05
17955,510264,346,175,105,411,2,closed,3,2019-01-16,2022-09-14,2021-05-14,2019-06-23,2019-01-17
17956,510306,481,76,101,795,6,shipped,6,2022-04-17,2023-12-19,2022-11-23,2022-10-21,2023-02-10
17957,510292,753,104,186,603,9,cancelled,10,2022-09-30,,,2023-04-29,2023-02-27
17958,510279,229,33,100,287,7,open,5,2020-12-01,2021-07-23,2021-02-07,2021-07-15,2023-12-18
17959,510282,855,153,154,380,8,cancelled,5,2023-08-11,,,2023-11-07,2023-10-25
17960,510259,372,102,174,710,9,open,4,2023-05-15,2023-09-03,2023-12-17,2023-12-29,2023-05-21
17961,510282,635,198,184,479,1,closed,3,2023-03-27,2023-04-25,2023-06-27,2023-08-26,2023-11-25
17962,510259,497,158,106,222,2,shipped,11,2019-07-22,2020-03-07,2019-12-16,2021-09-28,2021-05-11
17963,510305,343,194,178,238,4,shipped,10,2019-01-24,2019-06-30,2023-10-26,2020-09-09,2023-12-07
17964,510285,500,82,147,682,7,shipped,9,2022-11-24,2023-08-20,2023-01-26,2023-04-03,2023-05-07
17965,510287,986,33,137,706,7,open,5,2023-02-04,2023-11-05,2023-06-29,2023-06-29,2023-11-10
17966,510263,346,124,108,583,4,shipped,9,2023-04-21,2023-11-22,2023-10-10,2023-10-08,2023-07-21
17967,510305,464,133,132,551,4,closed,2,2022-05-13,2023-09-02,2023-03-13,2023-06-08,2022-11-14
17968,510269,995,171,217,283,5,cancelled,9,2021-05-28,,,2023-11-10,2023-01-02
17969,510272,814,169,132,565,9,shipped,8,2019-06-25,2023-04-07,2022-04-29,2021-10-16,2022-09-16
17970,510300,690,39,216,798,4,shipped,11,2021-04-16,2023-05-19,2021-09-06,2021-06-24,2022-02-16
17971,510297,835,98,113,361,9,open,7,2023-06-11,2023-09-03,2023-10-16,2023-11-02,2023-10-04
17972,510256,900,129,134,730,3,cancelled,4,2021-08-05,,,2023-11-13,2022-08-09
17973,510301,268,40,185,724,5,cancelled,12,2020-07-24,,,2020-07-25,2022-11-18
17974,510304,260,146,171,208,9,shipped,3,2021-05-23,2022-01-09,2022-08-27,2021-08-15,2022-09-14
17975,510284,854,82,188,591,3,open,7,2023-07-21,2023-09-28,2023-12-19,2023-10-24,2023-08-02
17976,510262,255,128,116,342,7,closed,7,2023-02-05,2023-07-17,2023-08-20,2023-03-06,2023-07-01
17977,510273,596,177,171,891,7,cancelled,12,2019-04-18,,,2019-11-15,2022-01-23
17978,510292,896,158,175,244,2,cancelled,11,2020-03-20,,,2020-08-12,2023-11-24
17979,510256,978,99,109,304,9,cancelled,1,2023-10-11,,,2023-10-25,2023-11-02
17980,510282,511,41,111,731,6,cancelled,5,2022-09-02,,,2022-11-08,2023-02-17
17981,510264,771,200,159,443,10,closed,1,2021-07-26,2021-11-18,2022-12-16,2023-10-24,2023-07-16
17982,510274,240,135,213,252,2,cancelled,6,2020-09-26,,,2021-04-27,2021-08-18
17983,510282,910,36,161,834,9,shipped,2,2021-06-27,2022-12-15,2022-11-27,2021-11-08,2021-09-22
17984,510289,772,147,121,415,1,shipped,7,2020-04-13,2022-03-07,2023-08-04,2022-02-16,2020-05-02
17985,510289,260,168,155,741,5,closed,7,2019-04-27,2021-12-18,2023-10-19,2022-04-27,2020-02-05
17986,510291,486,122,161,634,1,cancelled,3,2021-10-27,,,2022-05-02,2023-03-06
17987,510305,826,149,106,526,4,open,5,2023-01-29,2023-11-17,2023-07-10,2023-04-12,2023-11-10
17988,510282,586,166,206,593,7,shipped,6,2019-06-17,2021-04-18,2020-11-25,2022-02-01,2021-06-05
17989,510304,641,28,135,787,2,open,11,2023-09-01,2023-09-26,2023-11-14,2023-11-23,2023-09-19
17990,510300,641,52,101,398,7,shipped,1,2022-03-30,2022-04-08,2023-11-27,2023-02-16,2022-05-23
17991,510279,850,53,100,865,4,shipped,3,2021-05-18,2021-10-22,2021-06-10,2023-11-22,2022-01-15
17992,510268,623,144,149,256,9,cancelled,1,2022-04-06,,,2023-01-10,2023-02-04
17993,510273,555,170,154,416,1,open,10,2021-11-22,2022-09-27,2023-09-27,2022-02-11,2023-05-28
17994,510273,806,109,113,416,1,shipped,6,2020-03-05,2023-05-08,2022-10-17,2022-05-16,2022-09-13
17995,510278,771,81,172,714,9,open,4,2020-06-02,2021-11-09,2022-07-03,2022-09-24,2020-12-28
17996,510296,432,37,121,496,5,shipped,8,2019-09-29,2020-11-17,2021-08-06,2020-10-14,2020-06-21
17997,510280,927,131,193,492,10,cancelled,9,2019-10-12,,,2022-10-10,2022-07-24
17998,510276,664,31,108,240,5,open,2,2020-06-14,2022-10-22,2021-05-23,2022-08-13,2022-08-18
17999,510279,445,177,159,619,8,shipped,2,2022-06-08,2023-10-13,2023-05-29,2023-07-11,2022-09-13
18000,510284,781,66,117,529,4,cancelled,7,2023-11-03,,,2023-12-08,2023-11-07
18001,510256,493,1,117,610,10,shipped,2,2019-01-20,2023-01-08,2022-06-21,2020-03-26,2019-02-09
18002,510274,351,111,200,843,7,closed,6,2019-10-10,2022-05-04,2022-03-17,2021-02-16,2021-02-08
18003,510256,302,118,217,277,1,closed,11,2023-03-12,2023-10-04,2023-06-18,2023-09-07,2023-12-10
18004,510295,804,131,129,383,3,open,3,2023-07-07,2023-08-19,2023-10-11,2023-08-26,2023-08-02
18005,510260,761,186,154,356,6,open,5,2020-04-05,2020-04-28,2021-10-12,2023-05-16,2020-12-15
18006,510298,274,176,141,546,3,cancelled,1,2023-05-04,,,2023-11-07,2023-05-29
18007,510284,617,121,101,301,3,open,6,2022-05-21,2023-09-09,2022-09-29,2022-07-15,2023-09-07
18008,510304,937,148,206,740,6,cancelled,3,2023-01-20,,,2023-07-29,2023-09-05
18009,510287,520,149,207,601,3,closed,6,2019-02-09,2021-11-11,2019-10-16,2023-10-11,2021-04-16
18010,510264,503,176,152,759,8,closed,7,2023-02-13,2023-11-07,2023-06-20,2023-09-13,2023-08-24
18011,510258,395,77,176,826,6,open,6,2022-01-28,2022-09-23,2022-02-07,2022-03-12,2022-03-11
18012,510285,294,150,128,715,8,closed,4,2022-02-25,2023-12-23,2023-07-23,2023-03-05,2022-03-25
18013,510289,369,175,113,406,6,closed,3,2019-01-21,2022-01-23,2020-03-09,2019-02-10,2020-06-13
18014,510261,445,65,142,813,5,open,10,2019-11-15,2020-02-06,2023-06-03,2019-12-06,2022-03-25
18015,510305,321,181,105,243,10,closed,7,2019-06-05,2023-06-28,2022-12-11,2022-08-09,2021-04-23
18016,510291,810,45,161,855,3,open,6,2023-05-03,2023-12-27,2023-08-23,2023-08-25,2023-10-15
18017,510290,672,21,216,481,10,shipped,6,2022-08-27,2023-01-30,2023-09-02,2022-12-26,2023-05-22
18018,510259,260,160,143,871,10,cancelled,3,2020-05-18,,,2020-12-06,2023-02-16
18019,510298,602,52,194,765,2,closed,8,2019-07-20,2023-10-13,2023-11-20,2021-05-06,2020-04-12
18020,510264,617,133,130,371,2,open,1,2021-07-04,2023-09-18,2023-12-28,2023-03-06,2023-10-12
18021,510256,432,149,217,342,3,cancelled,2,2023-09-09,,,2023-12-11,2023-09-18
18022,510287,810,135,113,793,4,cancelled,10,2023-05-27,,,2023-06-20,2023-09-18
18023,510306,371,94,158,508,5,closed,6,2021-08-11,2022-11-10,2023-09-26,2021-09-10,2022-08-28
18024,510299,486,42,108,205,4,shipped,11,2023-08-26,2023-11-13,2023-09-24,2023-10-21,2023-10-31
18025,510285,901,24,156,229,5,closed,5,2019-02-19,2020-06-10,2023-05-01,2020-03-01,2019-03-27
18026,510291,272,9,176,816,3,shipped,12,2023-12-11,2023-12-17,2023-12-13,2023-12-29,2023-12-22
18027,510288,534,3,211,389,8,cancelled,1,2019-01-09,,,2021-01-01,2019-04-24
18028,510269,861,44,185,260,4,closed,6,2021-05-20,2023-11-06,2023-02-21,2021-11-26,2022-07-14
18029,510289,825,28,187,472,2,open,6,2020-02-12,2021-11-21,2022-01-31,2020-06-30,2023-05-14
18030,510299,749,177,214,446,6,shipped,6,2023-08-18,2023-10-25,2023-12-09,2023-09-08,2023-10-09
18031,510283,814,94,124,840,10,shipped,2,2022-12-31,2023-02-21,2023-12-22,2023-09-30,2023-03-06
18032,510281,835,100,206,523,5,open,6,2021-05-10,2021-10-04,2023-01-09,2022-09-09,2022-07-21
18033,510295,223,122,109,477,5,closed,2,2021-07-09,2023-10-26,2021-09-13,2022-10-30,2022-02-02
18034,510259,435,161,130,704,1,shipped,5,2020-09-02,2020-12-16,2021-03-03,2022-06-05,2023-07-03
18035,510274,573,41,128,463,3,open,5,2020-08-14,2023-09-13,2021-07-25,2021-09-16,2022-12-31
18036,510270,454,141,112,242,9,shipped,6,2021-06-17,2023-08-12,2023-03-27,2022-03-14,2022-05-20
18037,510297,437,71,167,535,7,cancelled,11,2021-09-14,,,2023-10-13,2023-05-14
18038,510261,206,133,126,720,1,closed,9,2020-11-07,2023-03-30,2022-10-07,2023-08-16,2021-11-15
18039,510297,404,160,131,734,9,cancelled,12,2019-05-27,,,2021-06-04,2021-09-21
18040,510285,858,88,179,462,1,shipped,2,2022-06-27,2023-06-14,2022-12-12,2023-11-02,2023-08-02
18041,510302,500,59,131,799,9,closed,1,2023-08-13,2023-09-21,2023-12-27,2023-12-08,2023-12-15
18042,510301,393,138,159,426,2,cancelled,4,2020-05-31,,,2022-05-21,2023-12-12
18043,510275,573,130,212,387,1,shipped,8,2022-06-14,2022-08-04,2022-08-22,2022-11-27,2023-07-24
18044,510282,534,62,124,266,10,cancelled,4,2020-10-07,,,2021-05-15,2022-04-22
18045,510257,244,103,127,297,3,closed,12,2022-02-10,2023-11-10,2022-05-30,2022-07-17,2022-02-11
18046,510275,787,31,170,779,1,open,1,2019-11-11,2020-06-23,2022-04-17,2022-12-16,2020-11-15
18047,510257,397,154,105,682,9,shipped,8,2021-12-20,2023-09-29,2023-10-22,2022-01-21,2023-12-11
18048,510271,900,66,117,369,4,cancelled,10,2023-06-26,,,2023-08-06,2023-10-20
18049,510301,858,87,206,368,2,cancelled,11,2019-11-10,,,2019-12-22,2020-07-01
18050,510281,703,132,107,719,4,closed,7,2020-03-21,2022-05-07,2020-09-28,2021-11-17,2022-09-15
18051,510259,753,2,197,814,10,closed,8,2021-03-08,2023-09-21,2022-08-03,2021-09-25,2021-03-17
18052,510283,456,182,126,571,4,closed,10,2023-09-07,2023-10-01,2023-12-11,2023-11-27,2023-10-19
18053,510287,954,119,145,429,3,closed,4,2019-10-07,2023-04-05,2023-02-06,2022-04-29,2022-01-27
18054,510266,584,1,163,716,4,shipped,7,2022-01-19,2023-03-21,2023-07-30,2022-05-13,2023-10-23
18055,510257,761,69,110,487,4,cancelled,3,2020-04-27,,,2023-11-07,2021-07-01
18056,510304,817,88,104,551,6,shipped,8,2022-01-04,2023-10-28,2022-03-23,2022-03-24,2023-10-29
18057,510282,810,193,211,778,5,closed,9,2021-01-03,2022-04-09,2021-03-20,2022-12-04,2021-02-16
18058,510302,437,90,166,719,10,closed,2,2019-09-29,2020-04-15,2023-12-14,2023-06-14,2021-07-05
18059,510285,405,153,131,670,8,cancelled,1,2020-06-05,,,2023-01-05,2022-08-04
18060,510304,937,52,119,376,1,open,1,2019-09-27,2019-10-27,2020-12-10,2021-03-23,2021-01-24
18061,510276,543,77,167,633,8,cancelled,6,2020-08-19,,,2022-09-22,2022-12-31
18062,510282,868,156,100,716,1,shipped,5,2019-04-07,2019-11-10,2022-05-18,2023-03-26,2022-07-31
18063,510288,406,38,113,893,10,shipped,12,2023-03-25,2023-11-07,2023-12-18,2023-09-07,2023-05-23
18064,510259,242,31,108,376,7,shipped,10,2022-08-20,2023-05-30,2023-06-29,2022-10-28,2023-09-22
18065,510278,254,198,150,850,6,cancelled,9,2021-05-08,,,2021-05-09,2023-12-25
18066,510258,346,43,166,326,10,closed,4,2021-03-13,2021-05-21,2021-07-31,2022-11-08,2022-11-07
18067,510264,430,114,121,209,10,closed,8,2019-12-11,2021-11-14,2023-01-01,2022-08-03,2020-04-07
18068,510297,346,118,116,617,4,shipped,7,2021-08-29,2022-12-18,2023-08-03,2021-09-16,2021-10-15
18069,510295,671,134,149,224,9,cancelled,6,2022-09-03,,,2023-10-27,2023-01-14
18070,510257,456,42,136,294,2,shipped,9,2021-10-08,2023-09-11,2021-12-04,2021-12-06,2023-03-15
18071,510297,700,91,191,651,5,closed,9,2023-04-04,2023-12-09,2023-06-24,2023-06-26,2023-06-30
18072,510279,464,119,215,481,9,shipped,3,2023-09-05,2023-12-29,2023-11-02,2023-09-23,2023-10-08
18073,510259,960,99,188,787,10,open,3,2022-11-23,2022-12-27,2023-02-08,2023-01-21,2023-06-23
18074,510285,213,164,114,253,7,closed,3,2023-02-07,2023-05-05,2023-09-08,2023-05-11,2023-07-10
18075,510262,794,44,124,459,5,closed,3,2022-04-26,2023-06-08,2023-09-09,2022-07-02,2022-11-25
18076,510303,937,155,122,696,7,shipped,10,2019-08-26,2023-10-25,2023-07-31,2023-03-16,2020-08-26
18077,510278,503,158,211,823,8,open,8,2023-03-01,2023-08-31,2023-10-17,2023-05-27,2023-11-18
18078,510270,498,35,203,293,4,shipped,1,2021-07-03,2021-08-21,2023-08-06,2023-07-10,2023-03-30
18079,510280,474,20,159,273,3,open,2,2020-02-06,2020-06-16,2023-10-31,2023-08-24,2022-02-05
18080,510306,643,124,158,764,5,open,9,2020-01-19,2022-03-10,2020-10-17,2023-07-02,2022-02-12
18081,510293,473,183,152,489,6,shipped,4,2020-10-29,2023-12-16,2021-09-26,2022-02-22,2023-12-26
18082,510280,914,190,139,475,4,open,5,2023-06-20,2023-07-20,2023-07-03,2023-10-20,2023-10-01
18083,510269,334,135,208,837,6,open,8,2021-08-28,2021-09-02,2023-10-25,2022-11-18,2022-08-19
18084,510276,275,163,117,272,8,open,4,2022-07-17,2023-09-10,2022-11-17,2023-09-24,2022-12-18
18085,510290,814,86,199,764,10,closed,2,2019-04-25,2022-12-14,2023-04-06,2021-08-11,2021-04-09
18086,510294,867,186,152,488,6,cancelled,7,2022-01-05,,,2022-06-09,2023-04-12
18087,510279,650,9,207,770,5,cancelled,2,2019-07-28,,,2020-09-16,2023-07-28
18088,510286,238,148,121,201,9,open,4,2019-06-26,2023-08-23,2020-01-01,2020-09-30,2022-07-07
18089,510263,745,87,151,611,9,cancelled,6,2023-12-26,,,2023-12-30,2023-12-28
18090,510279,265,168,197,582,10,cancelled,12,2021-07-31,,,2023-12-05,2022-05-02
18091,510294,995,77,126,779,3,cancelled,7,2022-07-02,,,2023-02-24,2022-12-25
18092,510291,415,26,124,272,7,cancelled,5,2020-05-23,,,2021-11-05,2023-12-17
18093,510265,713,19,178,542,8,cancelled,9,2021-08-23,,,2022-08-02,2022-02-28
18094,510271,516,198,112,431,2,closed,9,2021-07-17,2023-10-31,2021-12-25,2021-08-21,2022-06-21
18095,510288,371,186,141,384,3,closed,10,2021-02-24,2023-11-27,2022-10-26,2022-01-18,2023-10-19
18096,510297,213,125,204,251,10,closed,5,2020-01-08,2021-06-23,2020-03-30,2021-06-06,2020-10-16
18097,510270,643,5,136,320,3,shipped,2,2019-11-17,2021-01-06,2022-12-28,2020-06-26,2023-01-31
18098,510282,913,89,166,530,4,open,11,2022-12-20,2023-11-19,2023-12-15,2023-08-11,2023-08-25
18099,510258,409,137,144,320,8,closed,2,2021-04-16,2022-04-15,2022-10-26,2022-11-24,2021-11-04
18100,510270,883,164,208,327,1,open,4,2021-07-02,2021-11-29,2021-12-07,2023-06-21,2022-12-27
18101,510292,867,170,218,825,1,open,4,2019-10-04,2020-04-27,2021-11-17,2021-12-31,2022-09-30
18102,510303,503,117,162,481,3,shipped,8,2019-02-12,2022-02-13,2022-09-29,2022-11-14,2021-09-05
18103,510304,210,147,133,319,9,closed,12,2020-08-10,2022-01-26,2023-06-05,2022-12-04,2021-05-10
18104,510266,907,55,166,568,8,open,1,2022-06-28,2022-12-18,2022-12-23,2022-08-21,2022-11-11
18105,510280,406,42,113,702,7,cancelled,1,2023-10-12,,,2023-10-30,2023-12-19
18106,510266,474,196,206,467,6,shipped,3,2023-11-19,2023-12-10,2023-12-07,2023-12-26,2023-11-27
18107,510263,974,198,144,423,2,closed,11,2023-09-25,2023-12-29,2023-10-19,2023-10-22,2023-11-13
18108,510256,499,80,143,371,4,cancelled,8,2019-04-02,,,2023-12-27,2020-11-21
18109,510265,804,111,183,719,7,open,2,2022-04-27,2022-05-13,2023-12-22,2023-11-07,2023-05-16
18110,510275,334,196,113,765,4,cancelled,9,2020-12-26,,,2023-03-10,2022-10-24
18111,510290,277,97,159,718,6,cancelled,3,2021-02-24,,,2021-10-11,2023-06-12
18112,510273,973,98,146,425,10,closed,2,2022-10-10,2023-09-30,2023-05-30,2023-04-10,2023-07-26
18113,510306,635,156,135,355,4,cancelled,6,2020-06-06,,,2022-01-02,2021-08-19
18114,510265,723,53,160,506,1,shipped,6,2023-02-24,2023-05-24,2023-12-20,2023-10-08,2023-07-11
18115,510256,942,37,150,677,2,cancelled,11,2022-09-15,,,2023-12-05,2023-02-24
18116,510296,310,54,132,359,10,open,3,2021-04-20,2022-10-08,2022-01-06,2021-06-01,2022-08-18
18117,510283,551,23,101,586,6,shipped,11,2020-01-30,2021-01-22,2020-10-03,2020-06-17,2021-02-26
18118,510267,884,100,202,691,8,closed,9,2023-01-14,2023-03-29,2023-09-24,2023-08-06,2023-10-25
18119,510278,688,137,150,799,1,cancelled,9,2020-06-06,,,2022-03-20,2023-03-23
18120,510280,486,178,155,360,2,closed,4,2022-09-27,2023-09-11,2023-03-17,2023-05-21,2023-11-21
18121,510266,663,18,117,600,4,shipped,3,2021-06-24,2021-10-25,2021-08-18,2022-08-29,2021-07-20
18122,510286,272,52,123,565,4,cancelled,12,2023-03-27,,,2023-09-18,2023-07-09
18123,510302,637,84,137,633,10,closed,10,2022-08-14,2023-01-23,2023-05-11,2023-03-09,2023-10-13
18124,510257,468,4,165,522,7,closed,4,2023-11-21,2023-11-23,2023-12-06,2023-11-26,2023-12-20
18125,510304,983,173,206,221,7,shipped,12,2021-10-29,2022-12-04,2023-12-30,2021-11-11,2023-04-15
18126,510277,643,11,147,633,8,open,8,2023-03-07,2023-06-02,2023-12-29,2023-07-18,2023-03-26
18127,510267,206,179,114,376,4,open,2,2021-09-05,2021-09-30,2022-05-27,2022-08-21,2023-07-20
18128,510275,906,145,138,407,1,shipped,5,2021-03-14,2023-06-19,2022-03-31,2023-11-15,2021-04-28
18129,510259,836,140,217,376,5,cancelled,6,2022-09-24,,,2023-03-16,2023-06-07
18130,510295,868,150,171,809,5,shipped,6,2021-08-11,2023-11-26,2023-04-14,2021-09-04,2022-07-14
18131,510262,907,129,184,624,1,closed,1,2019-09-06,2023-03-03,2022-10-06,2023-06-12,2023-06-05
18132,510264,901,76,208,666,6,shipped,5,2023-07-29,2023-12-09,2023-10-20,2023-11-29,2023-12-10
18133,510295,464,14,119,621,8,closed,7,2020-12-18,2023-06-24,2023-08-05,2022-06-24,2021-05-08
18134,510282,551,71,114,441,2,cancelled,3,2021-04-20,,,2021-10-02,2022-11-27
18135,510274,437,139,143,722,4,open,1,2023-12-20,2023-12-29,2023-12-29,2023-12-20,2023-12-28
18136,510298,522,113,213,332,8,closed,9,2022-09-22,2023-10-06,2023-12-08,2023-06-20,2023-12-23
18137,510264,772,33,121,808,4,shipped,11,2020-05-01,2020-05-11,2021-08-30,2021-01-30,2021-08-24
18138,510303,952,66,116,477,5,closed,9,2019-11-13,2021-10-29,2023-12-16,2023-01-08,2021-08-31
18139,510297,942,35,191,377,1,cancelled,11,2019-10-15,,,2023-04-24,2021-07-29
18140,510299,497,1,182,884,1,closed,6,2019-04-22,2019-10-28,2023-01-20,2022-01-06,2021-07-30
18141,510277,637,33,102,557,3,open,1,2023-09-17,2023-12-15,2023-10-24,2023-10-06,2023-11-20
18142,510285,602,53,153,672,6,closed,3,2022-07-21,2022-09-30,2023-06-19,2023-05-19,2023-11-30
18143,510303,578,135,174,710,10,shipped,4,2019-11-19,2022-11-08,2019-12-05,2023-01-01,2023-02-09
18144,510270,844,76,111,602,3,open,6,2023-09-04,2023-12-15,2023-11-29,2023-11-19,2023-10-01
18145,510294,351,18,155,303,4,cancelled,5,2023-03-04,,,2023-07-13,2023-07-02
18146,510299,300,104,144,430,5,shipped,12,2021-03-23,2023-07-10,2022-09-03,2021-05-07,2021-06-01
18147,510257,578,30,192,639,10,cancelled,10,2021-08-01,,,2023-02-01,2022-09-07
18148,510287,985,90,170,831,5,open,2,2021-10-22,2022-08-12,2022-03-07,2022-06-01,2023-04-13
18149,510272,436,92,136,712,6,cancelled,4,2021-12-13,,,2022-02-13,2023-06-05
18150,510284,985,49,216,474,1,open,3,2023-08-18,2023-12-10,2023-09-11,2023-09-20,2023-11-01
18151,510258,977,185,118,736,5,closed,5,2019-10-19,2022-03-07,2021-02-03,2022-03-29,2023-10-25
