po_id,po_number,buyer_id,reciept_date,item_id,warehouse_id,qty_ordered,qty_received,rating
7160,89986,960,2019-03-24,219,331,143,143,3
7161,18279,456,2022-09-05,211,955,304,300,1
7162,14820,550,2021-10-05,168,494,99,97,1
7163,95309,499,2022-01-13,104,448,59,55,3
7164,74247,804,2023-11-01,211,582,439,438,2
7165,62092,373,2019-02-10,180,323,125,122,1
7166,61431,779,2020-10-23,157,624,186,184,2
7167,64623,261,2023-04-20,126,834,338,337,1
7168,98694,586,2018-01-27,120,633,283,279,4
7169,76536,507,2023-12-09,197,884,326,324,1
7170,24030,406,2019-08-27,206,780,363,359,1
7171,71513,255,2018-05-27,138,371,360,360,4
7172,94005,672,2023-10-25,135,717,73,73,4
7173,79221,671,2018-04-07,153,937,53,53,2
7174,68772,746,2018-11-30,207,215,79,78,4
7175,82405,718,2022-07-13,155,654,386,382,4
7176,82903,273,2022-07-23,112,543,85,84,3
7177,66492,973,2020-10-18,189,410,173,170,5
7178,67065,532,2023-08-23,206,461,299,296,3
7179,99828,637,2022-10-30,127,518,222,222,4
7180,92784,558,2020-02-16,131,230,69,68,1
7181,81391,978,2019-10-21,185,485,240,240,4
7182,37335,637,2023-09-18,177,684,249,248,3
7183,95187,775,2019-06-14,180,246,247,243,4
7184,13240,516,2018-10-30,112,599,352,351,1
7185,33979,774,2021-04-05,103,530,108,105,3
7186,74227,340,2023-07-09,127,358,64,61,3
7187,73113,673,2023-09-12,105,679,448,446,5
7188,51550,268,2023-09-12,119,855,284,283,5
7189,63934,211,2019-11-30,215,525,370,368,1
7190,36540,310,2019-08-02,207,327,257,256,2
7191,48206,740,2020-03-19,111,343,165,165,5
7192,38991,437,2019-08-28,173,727,115,114,2
7193,43543,406,2019-08-23,118,850,128,128,2
7194,60514,773,2018-04-13,136,595,185,184,4
7195,73830,232,2018-01-11,113,287,116,113,5
7196,21951,621,2023-09-26,219,449,256,252,5
7197,41672,346,2019-08-30,173,856,256,255,4
7198,98211,481,2019-07-12,135,333,139,135,4
7199,81939,441,2018-06-17,173,920,230,227,4
7200,48031,956,2018-08-04,108,339,253,251,1
7201,84790,266,2020-01-20,184,479,339,338,1
7202,83920,817,2022-11-15,116,424,419,417,1
7203,84075,468,2023-06-26,105,575,352,349,4
7204,19596,894,2018-05-12,184,358,107,106,3
7205,65043,293,2019-03-17,220,310,428,428,4
7206,95725,320,2022-05-12,162,627,368,365,4
7207,75609,781,2023-08-26,129,275,101,98,5
7208,86307,990,2021-06-10,184,599,143,143,4
7209,40301,551,2021-01-10,179,712,298,298,2
7210,29063,989,2021-04-02,164,455,88,88,1
7211,35372,912,2020-02-25,156,834,349,349,1
7212,49258,548,2018-11-08,175,836,361,357,5
7213,78991,990,2022-01-20,148,787,323,321,2
7214,82806,769,2021-11-25,101,699,385,384,5
7215,36360,321,2020-02-07,196,854,416,416,3
7216,75733,215,2020-06-14,204,595,89,87,1
7217,95635,787,2020-05-14,157,982,106,106,1
7218,94999,550,2019-09-24,189,298,442,439,2
7219,79174,456,2022-05-22,142,530,418,415,4
7220,31269,269,2019-05-22,207,269,225,222,5
7221,37972,692,2023-04-23,210,316,317,316,5
7222,26020,941,2018-02-02,126,550,376,372,5
7223,63212,269,2022-07-14,161,326,438,434,4
7224,31538,516,2018-02-02,189,993,154,151,1
7225,13335,334,2018-05-14,215,332,370,370,4
7226,76880,488,2021-06-14,219,931,189,187,2
7227,42391,260,2023-05-13,164,327,147,147,2
7228,49978,778,2021-01-08,149,895,243,239,4
7229,93955,833,2019-12-08,166,450,343,340,5
7230,24430,481,2021-10-19,190,844,423,420,3
7231,76603,673,2022-02-14,175,251,428,427,4
7232,67065,513,2021-11-28,165,479,334,334,3
7233,96163,706,2023-03-22,127,712,107,105,3
7234,13067,894,2021-09-28,212,525,334,332,2
7235,85747,825,2019-03-01,158,223,150,147,5
7236,74358,761,2020-08-04,178,280,195,192,4
7237,78330,715,2023-10-14,200,568,186,185,5
7238,74852,213,2021-10-23,139,679,446,446,5
7239,79013,876,2023-03-03,117,390,188,187,3
7240,85288,260,2020-01-16,166,459,169,165,1
7241,33883,694,2020-06-05,113,838,294,291,1
7242,44067,978,2023-09-30,160,343,153,153,5
7243,10610,886,2020-08-10,208,234,138,134,4
7244,61011,642,2018-02-17,157,364,344,343,1
7245,54089,396,2023-10-22,127,583,410,409,5
7246,89775,271,2021-03-26,119,583,359,357,1
7247,73309,688,2019-05-06,190,947,51,49,4
7248,48152,621,2022-12-16,184,343,202,198,1
7249,88604,924,2023-11-10,104,514,229,227,4
7250,43621,447,2023-01-25,216,683,241,239,1
7251,54889,498,2018-11-15,159,856,332,332,3
7252,25240,322,2019-04-04,173,305,272,271,5
7253,31547,846,2020-04-16,144,911,415,413,1
7254,54074,900,2019-11-25,174,604,198,198,3
7255,79116,855,2021-11-01,139,594,244,244,2
7256,97586,673,2021-09-04,149,679,138,136,3
7257,69717,846,2020-02-24,217,646,284,283,5
7258,93866,989,2023-10-13,178,603,317,313,2
7259,94828,766,2018-02-03,111,659,342,340,2
7260,15024,501,2020-11-22,195,492,263,259,5
7261,48592,715,2021-08-23,147,731,374,374,4
7262,29590,558,2020-05-21,211,655,446,444,1
7263,87591,797,2022-01-08,155,537,111,107,3
7264,66766,974,2021-06-19,172,475,57,57,3
7265,73259,501,2019-10-25,160,507,187,184,2
7266,48078,985,2022-12-01,170,931,274,272,1
7267,70593,973,2021-05-07,186,703,65,63,1
7268,21198,346,2021-12-19,200,316,303,302,1
7269,34976,931,2023-02-15,155,434,363,361,2
7270,79220,683,2022-07-31,134,894,115,113,4
7271,47828,316,2023-01-24,105,783,363,361,3
7272,67814,306,2020-03-24,177,463,143,143,5
7273,63204,927,2018-12-18,174,604,56,56,2
7274,86789,406,2019-01-30,156,651,195,191,5
7275,66511,642,2021-05-08,195,707,72,71,2
7276,56269,368,2023-07-09,116,354,105,103,4
7277,16738,390,2020-08-16,142,832,243,242,1
7278,67876,771,2023-05-09,101,828,70,69,2
7279,69388,905,2020-05-04,106,750,321,321,2
7280,54743,320,2019-09-13,216,717,297,295,2
7281,91940,602,2019-08-15,209,656,422,419,4
7282,94788,406,2020-03-12,124,343,426,422,3
7283,45611,641,2022-08-06,190,479,325,324,3
7284,32268,223,2020-01-05,149,894,354,354,5
7285,97265,713,2023-12-21,182,537,157,157,1
7286,68023,844,2023-02-05,111,604,406,406,1
7287,81083,516,2022-07-19,101,241,93,91,5
7288,57998,431,2019-03-24,135,415,125,125,3
7289,40804,924,2018-08-10,102,459,138,136,3
7290,83956,275,2019-03-17,209,950,213,210,4
7291,11943,907,2019-01-25,158,978,234,231,4
7292,31680,876,2023-11-08,120,787,445,444,5
7293,72695,549,2023-08-24,167,233,435,433,4
7294,57235,617,2021-06-09,186,956,134,133,1
7295,99658,886,2019-07-25,163,309,377,376,2
7296,16926,894,2020-06-08,211,450,295,291,3
7297,42783,221,2023-12-06,122,726,160,159,1
7298,55436,617,2019-09-10,218,955,197,197,4
7299,45105,749,2021-12-12,199,212,288,286,5
7300,99197,806,2020-12-13,128,684,222,222,5
7301,38362,810,2021-11-05,206,599,425,425,2
7302,28702,340,2020-03-03,128,254,448,445,2
7303,38052,211,2023-08-08,118,203,59,55,1
7304,78057,979,2023-04-13,162,326,359,357,4
7305,48299,373,2023-12-22,176,680,198,196,2
7306,47493,279,2020-06-01,102,680,279,278,5
7307,30758,617,2019-08-29,116,543,103,102,1
7308,42094,435,2022-09-30,172,312,323,321,3
7309,61748,373,2019-06-26,103,894,356,355,5
7310,57395,410,2023-05-18,166,265,241,239,3
7311,49841,939,2022-10-28,158,834,128,125,4
7312,47282,238,2018-09-18,190,298,421,420,3
7313,15930,499,2018-03-20,147,224,114,111,2
7314,47669,983,2021-02-01,151,232,101,97,5
7315,18439,447,2019-12-18,207,208,259,256,1
7316,42781,432,2019-09-06,124,265,170,167,4
7317,37518,937,2018-07-28,164,651,237,234,5
7318,48849,989,2020-12-28,205,881,399,398,4
7319,93541,532,2022-11-10,219,232,371,370,3
7320,44697,223,2019-11-06,198,447,109,108,5
7321,14697,426,2021-03-27,148,631,227,227,2
7322,78032,743,2019-03-15,211,651,191,187,1
7323,98677,713,2022-03-17,143,852,371,370,5
7324,31210,804,2022-11-15,205,848,352,349,3
7325,70042,226,2021-12-16,168,461,377,373,5
7326,74496,520,2023-07-07,191,365,428,428,4
7327,50524,905,2023-01-27,152,298,292,292,4
7328,14918,706,2020-06-09,186,699,347,343,3
7329,21563,868,2020-08-23,170,767,299,298,3
7330,30617,861,2023-01-14,120,533,52,50,3
7331,18883,373,2023-09-05,179,587,168,165,4
7332,84083,252,2019-05-04,176,512,71,68,3
7333,52242,383,2019-02-24,183,534,290,286,1
7334,61768,791,2023-12-09,114,770,350,346,2
7335,38660,679,2022-09-28,206,489,336,334,1
7336,34528,991,2019-09-10,109,396,395,395,3
7337,84774,646,2021-07-26,174,241,309,308,5
7338,31828,810,2020-09-28,197,684,184,180,1
7339,94271,488,2023-11-12,211,628,55,51,5
7340,13201,586,2019-05-06,141,259,109,107,3
7341,26175,437,2021-11-21,177,973,358,356,4
7342,32912,262,2020-10-26,203,203,357,356,5
7343,81840,817,2020-01-12,175,507,213,211,1
7344,30526,499,2022-11-27,202,828,340,337,4
7345,19077,346,2018-10-02,148,894,185,183,3
7346,91546,591,2021-02-13,156,645,362,358,3
7347,88559,498,2020-05-08,185,280,415,411,5
7348,76523,673,2019-08-03,121,973,450,450,5
7349,30581,390,2021-07-06,209,365,161,157,3
7350,16279,873,2019-05-18,170,978,305,303,1
7351,13759,409,2018-10-03,140,459,325,325,3
7352,15908,411,2018-01-24,146,639,120,116,5
7353,56925,612,2023-12-29,160,212,398,397,1
7354,21997,924,2018-07-19,196,591,400,396,2
7355,36756,573,2019-07-03,214,488,248,246,5
7356,88170,779,2020-06-08,156,265,197,195,1
7357,18639,240,2019-03-07,182,655,335,331,1
7358,44825,743,2019-01-21,206,627,155,151,3
7359,37779,586,2022-07-29,194,232,391,387,2
7360,64081,776,2019-03-04,163,448,199,195,2
7361,98735,369,2023-09-25,161,894,174,173,5
7362,93068,913,2019-04-07,211,359,259,255,5
7363,36288,468,2019-12-10,210,912,382,378,5
7364,35359,993,2021-02-24,165,512,206,206,1
7365,30307,346,2021-04-09,144,839,289,285,3
7366,97861,987,2018-03-19,125,684,328,326,2
7367,39747,807,2020-05-24,170,255,429,428,4
7368,14176,335,2020-01-27,121,724,319,318,5
7369,99871,810,2020-05-27,203,884,132,129,3
7370,52179,346,2018-02-07,117,484,291,288,4
7371,68787,240,2023-11-23,107,777,366,364,5
7372,79470,907,2022-04-02,220,651,101,100,2
7373,69552,763,2019-04-19,166,963,203,200,1
7374,15347,571,2020-07-22,102,420,297,295,4
7375,24972,750,2019-06-23,157,343,105,104,4
7376,45618,729,2020-01-29,168,646,446,444,4
7377,44736,454,2021-01-31,193,672,445,443,4
7378,57744,226,2023-03-28,134,416,148,147,3
7379,52331,985,2023-12-04,137,912,260,260,1
7380,69841,573,2019-04-06,172,671,143,139,4
7381,18472,520,2020-03-01,173,890,431,427,3
7382,93475,602,2022-06-08,168,322,189,189,5
7383,17344,512,2023-03-19,153,814,216,212,5
7384,11099,229,2022-02-27,198,215,319,316,4
7385,17148,892,2020-02-25,136,558,424,422,4
7386,40836,522,2018-03-30,114,452,299,296,2
7387,24794,221,2023-12-11,134,876,109,109,3
7388,36109,830,2019-01-19,155,731,62,62,2
7389,48971,456,2020-03-23,153,883,343,339,1
7390,98505,277,2020-01-05,138,838,149,149,2
7391,88513,373,2024-01-01,216,295,347,343,5
7392,76752,322,2022-09-10,211,389,156,153,4
7393,40610,986,2019-09-30,175,451,379,375,2
7394,12115,599,2021-04-30,194,731,268,265,1
7395,32718,473,2023-01-06,204,487,327,326,4
7396,46873,205,2020-09-06,148,434,346,345,5
7397,51356,835,2022-06-14,136,530,429,426,4
7398,84130,879,2020-06-19,214,873,431,430,5
7399,11275,774,2019-05-09,205,667,278,276,5
7400,55335,432,2021-03-25,167,947,161,161,4
7401,33308,823,2021-05-03,127,873,195,194,3
7402,98930,939,2023-10-31,159,269,328,328,3
7403,31129,502,2021-03-17,175,407,188,187,2
7404,59284,439,2020-12-26,130,582,56,55,5
7405,33063,273,2018-10-08,177,482,298,295,5
7406,51545,931,2021-01-21,103,419,369,367,5
7407,24337,718,2020-12-29,110,955,191,190,5
7408,35535,334,2021-04-08,135,707,215,215,3
7409,67770,839,2022-10-24,112,932,300,298,2
7410,91508,551,2018-07-28,188,873,316,316,4
7411,98421,619,2021-11-28,169,479,143,139,4
7412,80477,690,2021-09-20,198,253,396,392,2
7413,18272,993,2022-07-05,220,344,132,130,3
7414,62510,503,2021-02-08,168,690,422,418,1
7415,87442,356,2023-09-01,179,622,351,351,2
7416,18459,602,2023-06-19,194,881,115,113,4
7417,42299,447,2019-03-21,154,700,399,398,2
7418,13642,586,2020-06-25,204,424,422,422,4
7419,75175,952,2023-11-01,107,955,140,140,5
7420,64360,534,2018-02-19,149,604,223,219,3
7421,97839,240,2019-07-15,140,331,357,357,1
7422,12873,498,2020-11-25,111,425,113,109,5
7423,91398,896,2020-11-01,125,525,439,435,2
7424,74018,229,2020-07-07,177,990,102,98,2
7425,72186,814,2019-06-27,220,280,366,364,3
7426,96311,715,2019-06-11,210,542,180,176,1
7427,18380,233,2021-09-19,146,419,276,273,5
7428,34886,431,2023-12-14,202,835,425,425,4
7429,88731,573,2018-09-13,117,468,284,283,5
7430,58278,269,2018-11-25,195,232,192,192,3
7431,91776,778,2018-03-07,154,404,243,242,4
7432,12184,238,2018-06-24,219,684,115,112,2
7433,46144,203,2021-11-16,172,425,163,159,4
7434,73938,976,2020-08-29,126,331,198,195,3
7435,97358,744,2019-05-21,126,683,416,415,1
7436,53919,628,2021-12-25,136,725,110,106,3
7437,46879,760,2023-08-11,108,869,409,405,1
7438,15572,586,2022-08-08,146,529,276,276,5
7439,43595,406,2018-04-26,220,571,139,138,3
7440,92391,548,2019-01-30,186,448,171,171,4
7441,45125,952,2019-11-13,174,543,248,246,4
7442,61980,623,2023-08-09,211,284,415,412,5
7443,20672,310,2020-02-06,174,920,216,214,5
7444,40472,549,2020-06-05,146,957,95,94,4
7445,26508,836,2020-09-29,164,931,313,312,4
7446,24441,508,2020-04-01,121,831,213,212,4
7447,24317,310,2022-02-06,211,528,236,234,4
7448,42031,211,2018-02-08,168,386,340,339,4
7449,37931,814,2019-10-31,186,763,97,97,2
7450,17662,221,2018-12-30,116,259,301,301,3
7451,35212,978,2020-09-22,207,985,311,308,3
7452,99184,473,2019-12-01,138,596,446,443,2
7453,60893,349,2021-04-19,220,627,61,57,3
7454,45184,468,2018-09-09,171,644,179,176,1
7455,35406,867,2020-02-21,200,879,221,218,2
7456,61303,390,2020-02-28,151,884,186,183,1
7457,16835,621,2020-12-18,124,316,291,289,4
7458,37563,373,2022-05-18,147,763,73,70,1
7459,99861,617,2019-04-20,105,712,308,306,3
7460,24491,991,2023-04-09,173,944,305,301,1
7461,54234,641,2022-02-01,197,269,217,215,3
7462,76671,978,2021-11-13,219,583,425,425,2
7463,71727,835,2018-01-13,150,525,387,387,5
7464,58418,855,2021-05-11,187,886,326,322,4
7465,44837,507,2020-07-26,139,639,227,223,3
7466,84506,883,2019-11-29,131,332,75,72,3
7467,11916,447,2022-04-13,113,346,237,233,2
7468,43642,741,2022-10-18,215,923,450,447,5
7469,64324,973,2020-01-08,127,854,324,322,1
7470,17763,520,2021-01-03,220,494,314,314,3
7471,75711,394,2018-05-21,206,680,419,417,3
7472,33936,989,2021-11-04,214,599,198,198,3
7473,89106,990,2021-02-25,203,521,284,280,2
7474,35825,302,2019-08-01,193,711,140,137,3
7475,62894,761,2020-07-22,127,703,391,389,3
7476,47778,426,2022-05-18,174,892,268,267,3
7477,93584,982,2021-01-25,148,589,284,283,5
7478,18709,835,2018-02-12,146,310,219,219,3
7479,33526,775,2022-01-09,194,491,271,270,3
7480,66960,434,2022-08-24,145,484,287,287,1
7481,28028,523,2019-04-07,169,699,174,174,5
7482,60802,456,2019-03-13,114,561,115,112,2
7483,92417,830,2021-05-02,208,375,81,78,2
7484,89180,774,2019-02-28,198,560,241,239,4
7485,59515,913,2023-07-08,188,879,293,289,2
7486,71760,982,2018-03-20,219,607,86,82,1
7487,37661,637,2019-10-12,186,343,198,197,4
7488,37141,544,2020-06-12,107,461,245,241,1
7489,53781,760,2021-07-12,181,482,432,428,3
7490,54265,673,2020-02-13,197,494,156,154,2
7491,13112,810,2019-01-26,176,448,53,53,1
7492,48051,572,2023-01-07,185,733,131,128,1
7493,72782,373,2023-11-28,109,293,445,442,5
7494,76160,534,2021-03-12,206,323,134,132,1
7495,41896,226,2022-10-24,155,339,284,284,4
7496,66375,990,2023-10-30,214,272,382,378,2
7497,96107,810,2023-06-02,172,280,340,338,2
7498,98651,920,2020-05-10,186,404,287,284,1
7499,13010,782,2022-05-03,119,528,171,168,2
7500,93898,267,2019-01-03,195,550,143,140,3
7501,13242,238,2018-08-19,172,963,144,142,4
7502,68872,377,2022-11-13,166,814,165,161,1
7503,31169,778,2022-10-19,131,963,204,202,2
7504,41083,885,2019-01-23,173,526,163,161,3
7505,51101,677,2018-11-06,105,856,199,197,5
7506,20940,251,2022-03-01,203,380,126,125,1
7507,24865,995,2018-05-16,147,441,238,235,4
7508,31662,292,2021-04-01,189,602,123,123,4
7509,17280,331,2021-06-24,131,783,242,241,2
7510,30999,334,2022-06-22,203,284,75,74,3
7511,47960,746,2021-12-18,109,769,412,409,4
7512,55268,835,2018-02-05,182,763,341,338,2
7513,32532,906,2023-09-26,199,450,182,181,2
7514,62989,351,2018-12-18,200,370,373,372,4
7515,56062,497,2023-02-26,129,894,364,360,4
7516,83436,445,2023-01-28,153,339,140,138,5
7517,98263,572,2020-12-13,183,524,301,301,3
7518,48922,591,2023-02-16,210,494,99,97,5
7519,23100,462,2018-11-27,154,322,114,113,4
7520,40820,435,2022-01-01,154,947,74,74,1
7521,70201,619,2022-12-03,177,463,275,275,2
7522,63054,939,2021-12-03,104,907,246,245,5
7523,75391,989,2018-08-31,191,416,205,204,1
7524,11516,983,2022-11-22,107,415,425,425,1
7525,20211,238,2020-02-09,133,593,166,165,2
7526,94355,498,2018-11-22,218,321,166,162,5
7527,59927,550,2022-03-30,170,946,171,168,4
7528,14503,204,2022-08-18,124,530,62,58,4
7529,36847,265,2018-09-15,182,582,416,413,2
7530,18050,791,2019-10-22,102,491,215,211,1
7531,40462,548,2020-11-16,170,987,284,280,3
7532,96112,445,2021-06-14,210,905,397,393,1
7533,53504,810,2023-12-26,218,333,379,379,2
7534,12924,411,2021-12-25,216,402,61,57,3
7535,76795,688,2018-10-03,143,951,77,77,3
7536,17776,523,2018-01-17,181,763,201,199,5
7537,71232,437,2021-03-28,101,316,365,363,4
7538,77590,233,2021-03-28,142,479,268,264,3
7539,49863,927,2020-04-14,202,712,129,125,5
7540,23668,654,2022-08-11,154,606,133,133,2
7541,59202,497,2020-07-06,107,492,115,115,3
7542,88432,294,2023-08-27,101,314,402,402,5
7543,91339,378,2018-10-22,119,493,313,309,2
7544,99302,723,2020-12-19,196,485,266,265,2
7545,18897,219,2021-03-09,179,876,299,296,1
7546,32108,806,2022-08-12,130,624,180,179,5
7547,80731,204,2022-10-01,195,794,100,98,5
7548,37436,364,2021-12-22,187,712,240,240,5
7549,51926,869,2021-10-01,200,792,109,107,4
7550,73693,411,2019-04-12,137,386,114,113,2
7551,33622,615,2023-08-29,107,604,449,447,5
7552,78638,960,2023-08-23,216,892,122,120,1
7553,75610,432,2018-12-05,115,488,438,434,3
7554,72623,343,2022-04-11,126,577,224,221,1
7555,10679,810,2019-06-05,198,731,404,403,5
7556,73949,434,2019-07-06,146,396,170,166,5
7557,42741,743,2021-03-09,144,606,237,236,5
7558,30723,839,2021-01-20,137,805,340,337,3
7559,58943,740,2020-07-03,212,839,84,80,1
7560,14906,486,2019-02-01,137,494,85,82,4
7561,19767,601,2019-11-14,163,835,147,145,5
7562,47657,937,2022-06-03,212,253,359,359,2
7563,50159,500,2019-07-19,149,964,439,439,1
7564,22129,848,2022-03-22,155,514,101,100,3
7565,18151,353,2022-05-26,172,836,51,47,3
7566,46659,292,2019-03-01,110,730,63,59,3
7567,53976,252,2022-06-01,111,412,272,269,3
7568,22734,852,2019-10-02,133,645,417,416,5
7569,96960,470,2021-09-20,190,751,419,419,2
7570,40238,255,2018-05-24,126,485,369,369,5
7571,37532,930,2019-01-26,130,955,206,203,2
7572,20954,776,2022-08-23,168,775,404,402,2
7573,60102,844,2018-01-15,180,340,251,251,1
7574,73744,431,2022-08-19,217,954,241,240,1
7575,13617,435,2021-11-09,101,767,314,311,3
7576,64249,828,2023-07-19,170,751,76,74,4
7577,91101,306,2018-05-23,213,931,221,218,4
7578,99822,229,2018-08-12,115,533,68,65,3
7579,54029,985,2021-10-25,118,978,187,184,3
7580,45642,782,2023-02-06,106,838,50,49,3
7581,71733,991,2021-05-23,133,804,327,327,4
7582,79529,520,2022-10-07,159,251,89,88,1
7583,29499,810,2018-08-01,206,976,343,342,3
7584,67442,252,2019-04-16,112,210,303,299,2
7585,16273,373,2018-03-31,154,993,131,127,4
7586,93925,560,2023-06-19,186,247,282,279,3
7587,81922,497,2021-05-08,186,675,297,296,1
7588,31537,252,2020-08-31,148,631,286,282,2
7589,41139,876,2020-02-17,114,848,136,134,5
7590,81561,551,2023-07-22,118,284,228,227,1
7591,38283,623,2020-12-10,100,699,378,378,2
7592,20307,499,2018-12-21,177,762,179,179,3
7593,18288,995,2023-01-24,119,418,236,233,5
7594,79745,904,2021-03-01,192,243,163,160,4
7595,62161,470,2019-09-07,120,272,171,169,3
7596,53171,534,2019-06-19,137,655,85,84,4
7597,10741,835,2022-07-02,112,274,128,124,1
7598,92667,407,2020-04-25,151,937,156,154,1
7599,18189,868,2023-01-16,201,838,226,223,5
7600,15472,741,2023-09-18,140,537,73,72,1
7601,33039,456,2018-07-03,137,358,142,138,5
7602,57600,937,2018-06-13,153,327,416,413,3
7603,77356,912,2022-06-25,137,931,339,339,1
7604,79597,390,2023-01-18,109,631,427,427,3
7605,10937,761,2020-03-17,134,884,127,127,5
7606,85605,414,2021-11-11,204,973,101,98,4
7607,45288,432,2023-11-24,184,683,448,447,5
7608,36819,298,2023-09-28,140,679,428,428,2
7609,50876,325,2019-10-30,108,371,374,372,1
7610,82681,269,2022-06-15,212,228,355,355,2
7611,98556,370,2022-01-23,161,954,338,334,2
7612,23429,335,2019-04-12,104,415,75,72,1
7613,32271,507,2022-04-14,150,659,380,377,2
7614,30092,956,2018-06-11,200,838,57,53,5
7615,62927,397,2022-11-16,172,696,203,203,3
7616,11913,791,2023-10-01,141,627,86,84,5
7617,82896,620,2018-01-02,192,835,381,380,2
7618,79884,432,2022-12-27,191,365,274,272,4
7619,89926,335,2020-11-07,174,684,140,138,2
7620,61869,791,2022-09-02,110,215,189,186,5
7621,15761,407,2019-03-04,114,689,352,352,3
7622,25562,456,2018-01-03,182,707,184,181,1
7623,44977,404,2018-06-10,181,494,91,91,2
7624,35545,454,2018-01-03,127,775,76,75,1
7625,36813,298,2019-02-27,208,854,247,246,4
7626,93689,436,2021-05-04,216,884,196,195,1
7627,56052,275,2022-05-28,142,595,220,219,1
7628,50229,873,2020-07-30,150,944,114,113,4
7629,96787,503,2021-03-05,191,430,74,74,4
7630,45620,850,2019-10-28,210,528,73,69,2
7631,25166,213,2018-02-08,105,425,431,431,3
7632,13684,623,2021-03-15,101,568,137,136,5
7633,72885,431,2023-09-29,132,249,403,399,2
7634,36031,772,2022-10-21,103,233,162,158,5
7635,48399,825,2020-12-21,175,491,264,263,1
7636,47945,435,2018-11-18,117,525,222,220,3
7637,66563,464,2019-10-09,218,927,288,285,3
7638,42242,371,2022-03-22,182,932,366,362,5
7639,49579,873,2019-05-18,165,455,423,422,3
7640,99389,609,2020-12-29,199,873,422,418,3
7641,44757,858,2019-10-12,178,633,447,446,3
7642,48737,700,2018-03-20,140,405,213,210,4
7643,31750,775,2022-03-05,139,627,94,93,5
7644,12878,852,2023-11-16,218,327,155,152,5
7645,74911,835,2018-03-01,169,707,450,447,1
7646,54397,825,2021-02-10,126,272,291,290,3
7647,52882,390,2019-01-02,137,543,181,178,5
7648,71513,794,2022-04-10,200,881,214,212,1
7649,38029,764,2023-07-07,168,479,131,127,4
7650,65912,210,2021-08-10,186,876,175,172,2
7651,90015,879,2018-08-26,147,618,64,60,1
7652,73286,927,2021-02-28,144,277,420,417,1
7653,62277,635,2020-04-21,154,667,57,53,4
7654,75022,619,2022-04-16,207,212,173,170,1
7655,42502,255,2023-08-08,197,843,291,289,1
7656,18405,637,2022-10-10,215,963,156,156,1
7657,16067,905,2018-12-30,163,683,107,105,4
7658,69846,498,2020-03-21,184,858,125,122,2
7659,57171,620,2019-08-26,157,492,196,192,5
7660,69233,306,2018-06-16,130,495,164,160,1
7661,32260,414,2022-10-30,177,955,143,141,3
7662,30434,266,2020-01-22,115,494,285,284,5
7663,99477,615,2020-09-06,194,329,160,157,1
7664,22552,426,2018-09-03,206,487,257,257,4
7665,89926,445,2020-04-01,196,577,170,166,4
7666,83892,960,2020-10-10,130,314,216,215,1
7667,66368,316,2020-05-09,190,455,72,68,2
7668,16616,896,2022-12-07,160,514,385,381,3
7669,74601,393,2020-06-02,101,976,201,200,5
7670,33787,639,2019-03-23,167,679,224,220,5
7671,85335,271,2019-01-04,118,964,208,208,1
7672,68914,233,2018-08-12,102,393,183,183,3
7673,57539,266,2022-10-11,176,950,439,438,4
7674,36285,441,2021-11-26,102,356,194,191,4
7675,14218,838,2019-10-17,208,794,319,318,2
7676,46143,835,2022-09-15,182,485,319,319,2
7677,31199,953,2019-07-25,103,525,296,292,3
7678,44735,612,2020-09-23,206,348,377,377,4
7679,42911,558,2022-02-07,146,331,255,253,2
7680,37522,473,2020-10-15,219,255,241,241,2
7681,92452,434,2020-02-04,134,449,448,447,5
7682,42491,550,2020-01-16,113,725,350,346,2
7683,42333,211,2021-01-31,157,571,170,169,5
7684,40567,826,2021-07-19,190,805,315,313,1
7685,75393,550,2019-03-24,203,964,163,160,3
7686,71777,910,2020-05-30,113,492,141,137,1
7687,67816,405,2022-01-28,151,344,360,360,2
7688,96200,377,2023-01-09,128,322,414,412,1
7689,23491,538,2020-07-18,186,955,144,142,5
7690,13488,617,2021-08-26,146,699,155,152,5
7691,10437,320,2021-02-28,181,781,435,434,3
7692,92316,836,2019-04-20,111,254,399,395,3
7693,57011,252,2022-11-18,130,891,117,114,4
7694,40847,295,2020-04-23,138,315,264,261,3
7695,48055,411,2021-07-04,189,929,101,99,5
7696,18749,558,2018-04-01,134,891,426,422,3
7697,26678,394,2020-10-25,156,744,196,192,3
7698,62656,520,2022-07-22,110,354,250,246,3
7699,33986,855,2019-10-16,213,378,56,53,3
7700,66371,601,2019-03-10,193,452,271,269,2
7701,21601,502,2019-12-29,170,415,278,274,5
7702,16803,952,2021-10-16,151,329,154,151,5
7703,74182,610,2020-12-17,193,595,221,218,4
7704,40090,705,2021-03-31,204,879,443,441,5
7705,68819,900,2018-11-03,187,920,266,263,4
7706,24952,833,2021-06-25,212,794,315,313,1
7707,69843,468,2021-12-02,110,659,74,74,4
7708,60487,641,2022-07-19,157,744,334,331,4
7709,50431,294,2023-02-19,136,234,215,211,4
7710,11530,274,2019-01-22,211,889,202,201,3
7711,33647,700,2019-03-18,214,318,431,427,3
7712,43327,310,2023-04-29,152,946,266,265,1
7713,87080,223,2022-01-29,140,662,151,149,2
7714,94587,396,2019-12-05,113,269,321,317,3
7715,60052,909,2020-02-18,122,224,317,313,3
7716,28879,614,2021-01-09,187,848,396,395,5
7717,97929,500,2020-02-25,153,828,418,416,3
